movie_name,release_date
一週八天的歲月：披頭時代,2016/12/09
樂來越愛你,2016/12/09
歡樂好聲音,2016/12/09
假期真要命,2016/12/09
烏龍騎士團,2016/12/09
新居風暴,2016/12/09
如果在法國。一個旅人,2016/12/09
終極車陣：飆出重圍,2016/12/09
誅殺萬聖夜,2016/12/09
再見瓦城,2016/12/09
黑熊森林,2016/12/09
波希米亞生活,2016/12/08
阿爾發城,2016/12/05
廖克發短片輯,2016/12/05
巴黎浮世繪,2016/12/03
危險羅曼史,2016/12/02
好友妻別客氣,2016/12/02
納粹惡魔島,2016/12/02
嘿瑪嘿瑪,2016/12/02
墮落天使,2016/12/02
夜行動物,2016/12/02
卡內陰,2016/12/02
恐懼診療室,2016/12/02
不過就是世界末日,2016/12/02
漫長的藉口,2016/12/02
行者三太子-迎向曙光,2016/12/02
2016金馬得獎影片巡迴展,2016/12/02
決戰異世界：弒血之戰(數位2D版),2016/12/01
挖玉石的人,2016/11/26
24週,2016/11/25
美麗腥世界,2016/11/25
牧羊小英雄,2016/11/25
再見橄欖樹,2016/11/25
沖天火(數位2D版),2016/11/25
導火新聞線,2016/11/25
此情此刻,2016/11/25
江湖悲劇,2016/11/25
大手牽小手,2016/11/25
鋼鐵英雄,2016/11/25
毛小孩選邊站,2016/11/25
詭宴,2016/11/25
絕命殺漠,2016/11/25
育陰房,2016/11/25
終極追殺令,2016/11/25
明日進行曲,2016/11/25
死亡筆記本：決戰新世界,2016/11/25
暗殺教室劇場版365日倒數計時,2016/11/25
櫥窗人生,2016/11/25
不即不離,2016/11/25
翡翠之城,2016/11/25
壁花女孩夢遊中,2016/11/21
極樂公寓2,2016/11/18
少年禁戀,2016/11/18
路易的第9條命,2016/11/18
我們的輕狂年代,2016/11/18
魔女劫,2016/11/18
女孩青春紀事,2016/11/18
遇見黑天鵝王子,2016/11/18
神戲,2016/11/18
POKE'MON THE MOVIE XY&Z波爾凱尼恩與機關人偶瑪機雅娜,2016/11/18
少女,2016/11/18
失序男孩,2016/11/18
光榮擂台,2016/11/18
一路順風,2016/11/18
心靈時鐘,2016/11/18
怪獸與牠們的產地(數位2D版),2016/11/17
秋刀魚之味,2016/11/13
惡魔蛙男 (數位2D版),2016/11/12
東京物語,2016/11/12
熔爐,2016/11/11
閨蜜瘋上路,2016/11/11
魔魅俱樂部,2016/11/11
陰桃術,2016/11/11
比利•林恩的中場戰事 (數位2D版),2016/11/11
鋼鐵麥斯,2016/11/11
腸腸搞轟趴(數位2D版),2016/11/11
魅惑人魚姬,2016/11/11
河北臺北+講話沒有在聽,2016/11/11
單車天使,2016/11/11
只要我長大,2016/11/11
囍宴,2016/11/05
飲食男女,2016/11/05
推手,2016/11/05
密探,2016/11/04
下流的誘惑,2016/11/04
絕命瘋人院,2016/11/04
點五步,2016/11/04
魔髮精靈 (數位國語2D版),2016/11/04
怪物來敲門,2016/11/04
追殺厄夜叢林,2016/11/04
獻給米其林的生命貴客,2016/11/04
玩酷壞痞子,2016/11/04
玩命光頭,2016/11/04
烈火邊境,2016/11/04
秘密 (2016),2016/11/04
異邦警察,2016/11/04
進擊之路,2016/11/04
童夢,2016/11/04
兒子老子,2016/11/04
名妓：床戰天下,2016/10/28
愛是ㄧ隻貓,2016/10/28
鬼才要畢業！,2016/10/28
幸運是我,2016/10/28
美國心風暴(數位2D版),2016/10/28
重返心原點,2016/10/28
血肉森林：從頭開始,2016/10/28
平民教宗方濟各,2016/10/28
獵愛大臨演,2016/10/28
築地市場：和食之心,2016/10/28
德布西森林,2016/10/28
謊言西西里,2016/10/28
超級大國民(經典數位修復版),2016/10/28
奇異博士 (數位2D版),2016/10/25
癲瘋戰警,2016/10/24
駭靈夜,2016/10/24
解密山達基,2016/10/24
1.靈山2.亞拉拉特山 3.饕,2016/10/24
起源：首爾車站,2016/10/21
哈拉夜未眠,2016/10/21
完美陌生人,2016/10/21
神隱任務：永不回頭,2016/10/21
碟仙：惡靈始源,2016/10/21
鬼開門,2016/10/21
心的靜寂,2016/10/21
你的名字,2016/10/21
麥秋,2016/10/21
此後,2016/10/21
王牌計中計,2016/10/14
狂情慾事,2016/10/14
神廚東京壯遊記,2016/10/14
會計師 (數位2D版),2016/10/14
巴黎走音天后,2016/10/14
荒郊奪魂夜,2016/10/14
時尚帝國合約的開始,2016/10/14
四十年,2016/10/14
地獄(數位IMAX 2D版),2016/10/12
功夫刑事,2016/10/07
墨西哥恐怖故事,2016/10/07
我的型男老闆,2016/10/07
為妳說的謊,2016/10/07
湄公河行動 (數位2D版),2016/10/07
已經很想妳,2016/10/07
送子鳥 (數位國語2D版),2016/10/07
列車上的女孩,2016/10/07
絕地7騎士 (數位2D版),2016/10/07
笨賊樂盜家,2016/10/07
愛是永恆,2016/10/07
怒,2016/10/07
我的西門小故事,2016/10/07
怒火地平線,2016/10/06
夏流大丈夫,2016/09/30
雍女傳：風流性事,2016/09/30
S風暴,2016/09/30
NY單身日記,2016/09/30
特厲鬼屋,2016/09/30
龐克經理人,2016/09/30
天鵝湖畔的芭蕾伶娜,2016/09/30
殿下萬萬稅,2016/09/30
白晝之雨,2016/09/30
放浪一族～三代目J SOUL BROTHERS之奇跡～,2016/09/30
海的彼端,2016/09/30
怪奇孤兒院(數位2D版),2016/09/27
暫時停止呼吸(2016)(數位2D 版),2016/09/27
琴鍵上的奇蹟,2016/09/23
極樂公寓,2016/09/23
聲波遊戲,2016/09/23
赴湯蹈火,2016/09/23
愛與黑暗的故事,2016/09/23
神鬼駭客：史諾登(數位2D版),2016/09/23
我的哈比情人,2016/09/23
非普通型男,2016/09/23
偵探御手洗事件簿 星籠之海,2016/09/23
我的蛋男情人(數位2D版),2016/09/23
終極舞班,2016/09/23
22個男人,2016/09/23
尼羅河女兒,2016/09/23
屍戮沼澤,2016/09/16
Lady's尖頭們,2016/09/16
鬼水魔咒,2016/09/16
遊戲王 次元的黑暗面 (數位2D版),2016/09/15
代號：鐵鉻行動,2016/09/14
使徒行者,2016/09/14
天才柏金斯,2016/09/14
最後一次自由,2016/09/14
BJ有喜,2016/09/14
馬友友與絲路音樂會,2016/09/14
插旗攻城市,2016/09/14
終極飆靶,2016/09/14
日曜日式散步者,2016/09/14
黑道小子巨星夢,2016/09/09
大藝術家與我,2016/09/09
吸血鬼腥靈診療,2016/09/09
鬼打牆,2016/09/09
玩命直播,2016/09/09
婚禮玩很大 (數位2D款),2016/09/09
狼性,2016/09/09
納粹龐克,2016/09/09
美味秘方,2016/09/09
情書,2016/09/09
植物圖鑑,2016/09/09
超自然研究會,2016/09/09
明天別再來敲門,2016/09/09
薩利機長：哈德遜奇蹟 (數位IMAX 2D版),2016/09/08
美國朋友,2016/09/07
守門員的焦慮,2016/09/04
歧路,2016/09/03
公路之王,2016/09/03
愛麗絲漫遊城市,2016/09/03
屍速列車,2016/09/02
BIGBANG MADE 世界巡迴演唱會紀實,2016/09/02
時空叛逃者,2016/09/02
巴黎，德州,2016/09/02
蘇珊夫人尋婚計,2016/09/02
慾望之翼,2016/09/02
魔詭 (數位2D版),2016/09/02
愛無止盡德蕾莎,2016/09/02
藥命真相,2016/09/02
我的老爸喵星人,2016/09/02
性愛巴弒,2016/09/02
屍控網路2,2016/09/02
比海還深,2016/09/02
甜蜜的哀傷,2016/09/02
報告班長-勇往直前,2016/09/02
銷售奇姬,2016/09/02
逆青春,2016/08/27
攻佔羅浮宮,2016/08/26
咖啡.愛情,2016/08/26
暴亂夜,2016/08/26
瘋狂邁爾士,2016/08/26
碧海藍天,2016/08/26
地獄哪有那麼HIGH！,2016/08/26
進擊的摔角男孩,2016/08/26
危城,2016/08/25
極速秒殺2,2016/08/25
火線掏寶 (數位2D版),2016/08/25
霓虹惡魔,2016/08/25
親密告白,2016/08/24
我在聯合國上課,2016/08/23
陌路訪客,2016/08/22
人生冠軍組,2016/08/22
我曾擁有那座城堡,2016/08/21
死屍偵探,2016/08/21
那一夜，我懷孕了,2016/08/20
烈焰青春,2016/08/20
快樂第四名,2016/08/19
大審判家,2016/08/19
怒火追兇,2016/08/19
聽見愛你的聲音,2016/08/19
醉後之旅,2016/08/19
愛麗絲海上漫遊,2016/08/19
如翼之舟,2016/08/19
屍控網路,2016/08/19
航海王電影：GOLD,2016/08/19
如果這世界貓消失了,2016/08/19
大顯神威,2016/08/19
賓漢,2016/08/18
絕鯊島(數位2D版),2016/08/18
酷寶：魔弦傳說,2016/08/18
哭聲,2016/08/12
關不住的誘惑,2016/08/12
我出去一下,2016/08/12
封神傳奇,2016/08/12
科技浩劫,2016/08/12
桃色謎雲,2016/08/12
零日網路戰,2016/08/12
變蟲人,2016/08/12
正宗哥吉拉,2016/08/12
花火,2016/08/12
奏鳴曲,2016/08/12
兇暴的男人,2016/08/12
丹麥共居生活,2016/08/12
樓下的房客,2016/08/12
學習的理由,2016/08/12
逐風少年,2016/08/12
吹夢巨人 (數位國語2D版),2016/08/11
愛情天文學,2016/08/05
賞金獵人,2016/08/05
十年,2016/08/05
同流合烏,2016/08/05
命懸生死線,2016/08/05
推銷員之戀,2016/08/05
末世詭屋,2016/08/05
驚狂愛麗絲,2016/08/05
妮嘉,2016/08/05
電影版櫻桃小丸子：來自義大利的少年(日語版),2016/08/05
貞子VS伽椰子,2016/08/05
蠟筆小新電影  爆睡！夢世界大作戰！,2016/08/05
從好久以前就喜歡你,2016/08/05
自殺突擊隊(數位2D版),2016/08/04
最酷的一天,2016/07/29
不只是閨蜜,2016/07/29
變裝皇后萬萬歲,2016/07/29
阿姐萬萬醉,2016/07/29
夏日情事,2016/07/29
名偵探柯南：純黑的惡夢,2016/07/29
極樂宿舍,2016/07/29
天使去哪兒？台灣單車假期,2016/07/29
神鬼認證：傑森包恩,2016/07/28
按讚情人,2016/07/25
初戀三重奏,2016/07/25
萬惡新世界,2016/07/25
愛在聖塔芭芭拉,2016/07/25
仁川搖滾小情歌！,2016/07/25
長假漫漫,2016/07/25
不法之徒,2016/07/25
你看見死亡的顏色嗎,2016/07/25
天堂陌影,2016/07/25
神秘列車,2016/07/25
深海逃脫,2016/07/25
魔境夢遊：時光怪客(數位 2D 版),2016/07/25
俺物語!!,2016/07/25
戀愛腦內高峰會,2016/07/25
明日的朝陽-決戰東西軍,2016/07/25
浪漫號列車,2016/07/25
蝙蝠俠：致命玩笑 (加長版),2016/07/23
春風捎來的問候,2016/07/22
無人知曉的七月十日,2016/07/22
三人行,2016/07/22
樹大招風,2016/07/22
冰原歷險記:笑星撞地球(數位3D版),2016/07/22
異次元凶間,2016/07/22
藍色情挑 經典數位修復,2016/07/22
紅色情深 經典數位修復,2016/07/22
白色情迷 經典數位修復,2016/07/22
家族真命苦,2016/07/22
星際爭霸戰：浩瀚無垠,2016/07/21
鬼關燈(數位2D版),2016/07/21
雙面薇若妮卡 經典數位修復,2016/07/16
大獨裁者,2016/07/16
城市之光,2016/07/16
摩登時代,2016/07/16
淘金記,2016/07/16
孤兒流浪記,2016/07/16
大馬戲團,2016/07/16
舞台春秋,2016/07/16
巴黎婦人,2016/07/16
維杜先生,2016/07/16
紐約之王,2016/07/16
24城記,2016/07/16
海上傳奇,2016/07/16
我是麗,2016/07/15
中央情爆員,2016/07/15
亡靈契約2,2016/07/15
家有洛洛,2016/07/15
魔魘禁地,2016/07/15
沉默茱麗葉,2016/07/15
汾陽小子賈樟柯,2016/07/15
山河故人,2016/07/15
愛情未來,2016/07/15
舞力重擊,2016/07/14
暗殺教室：畢業篇,2016/07/14
六弄咖啡館,2016/07/14
歡迎來到美國,2016/07/08
寒戰2,2016/07/08
國定殺戮日：大選之年,2016/07/08
亡靈契約,2016/07/08
狂虐性告白,2016/07/08
恐怖鄰人,2016/07/08
女人沉睡時,2016/07/08
風雲高手,2016/07/08
大同,2016/07/08
海底總動員2:多莉去哪兒 (數位2D版),2016/07/07
609猛鬼旅社,2016/07/01
鬼撕眠,2016/07/01
殉難者,2016/07/01
私刑正義,2016/07/01
哆啦A夢新大雄的日本誕生,2016/07/01
奧斯陸少年有點煩,2016/07/01
寵物當家,2016/06/29
泰山傳奇(數位2D版),2016/06/29
下女的誘惑,2016/06/24
天魔降生,2016/06/24
乘願再來九百年,2016/06/24
真愛TIFFANY,2016/06/24
惡狼纏身,2016/06/24
時尚惡魔的盛宴,2016/06/24
小孩,2016/06/24
傷物語 I 鉄血篇,2016/06/24
我是和尚,2016/06/24
萌學園：尋找磐古-複審,2016/06/24
自由人,2016/06/24
ID4 星際重生 (數位 2D版),2016/06/22
搖滾青春戀習曲,2016/06/17
厄夜禁地,2016/06/17
運河怪談,2016/06/17
終極勝利,2016/06/17
我就要你好好的 (數位2D版),2016/06/17
假會徵信社,2016/06/17
探戈情未了,2016/06/17
性本愛-重審,2016/06/17
梭哈人生,2016/06/17
漢娜鄂蘭–思想的行動,2016/06/17
聖母峰 眾神的山嶺,2016/06/17
殺人一舉,2016/06/17
沉默一瞬,2016/06/17
柏林性愛死,2016/06/10
怨靈再起,2016/06/10
遠方禁戀,2016/06/08
春色蕩漾,2016/06/08
出神入化2,2016/06/08
魔獸：崛起,2016/06/08
厲陰宅2,2016/06/08
憤怒鳥玩電影(數位國語 2D版),2016/06/08
水手服與機關槍－畢業－,2016/06/08
師父,2016/06/08
雙面謎情,2016/06/03
我們的故事1,2016/06/03
我們的故事2,2016/06/03
夢碎天堂,2016/06/03
世界之庭,2016/06/03
忍者龜：破影而出,2016/06/03
腥夢驚魂,2016/06/03
做愛後，我們談情,2016/06/03
信長協奏曲,2016/06/03
帝國毀滅：關鍵13分鐘,2016/05/27
安娜華特-複審,2016/05/27
走音天后,2016/05/27
天才無限家,2016/05/27
超狂亨利,2016/05/27
巴黎野玫瑰,2016/05/27
格拉蒂娃的情慾召喚,2016/05/27
愛人怪物,2016/05/27
勇者之路,2016/05/27
瘋狂假面：變態危機,2016/05/27
為你取名的那一天,2016/05/27
解語花,2016/05/20
菩提道上,2016/05/20
麥田書香,2016/05/20
再見，在也不見,2016/05/20
分手再說我愛你,2016/05/20
屌人,2016/05/20
西西里的漫長等待,2016/05/20
我愛妳，妳愛她,2016/05/20
紅圈,2016/05/20
通靈診療室,2016/05/20
特務超級爸,2016/05/20
我媽的希臘婚禮,2016/05/20
羊男的冰島冒險,2016/05/20
同級生-複審,2016/05/20
X戰警：天啟(數位2D版),2016/05/18
珍遊記,2016/05/16
北京遇上西雅圖之不二情書,2016/05/13
魔宮魅影,2016/05/13
崩壞人生,2016/05/13
金錢怪獸,2016/05/13
真愛有夠殺,2016/05/13
禁愛世界,2016/05/13
讓我回家,2016/05/13
諾瑪：米其林風暴,2016/05/13
戀戀醉美,2016/05/13
帝國戰神：巴霍巴利王,2016/05/13
少女與戰車 劇場版,2016/05/13
極道大戰爭,2016/05/13
惡鄰纏身2,2016/05/06
幸福百分百,2016/05/06
最後一堂課,2016/05/06
我的長崎母親,2016/05/06
火星異種 (數位2D版),2016/05/06
傻瓜向錢衝,2016/05/06
快樂告別的方法,2016/04/29
夢遊亞馬遜,2016/04/29
計程人生,2016/04/29
美國隊長3：英雄內戰(數位2D版),2016/04/27
李爾王(英國國家劇院現場),2016/04/23
摩天樓,2016/04/22
格雷的五十道黑影,2016/04/22
大犯罪家,2016/04/22
非死不可,2016/04/22
捉妖記,2016/04/22
暗色天堂,2016/04/15
與森林共舞,2016/04/15
換腦行動,2016/04/15
死期大公開,2016/04/15
失控謊言,2016/04/15
吸特樂回來了!,2016/04/08
天眼行動,2016/04/08
狩獵者：凜冬之戰,2016/04/08
飛躍奇蹟(數位2D版),2016/04/08
享受吧!羅馬,2016/04/08
特工爺爺,2016/04/01
功夫熊貓3(數位國語2D版),2016/04/01
科洛弗10號地窖,2016/04/01
非法999,2016/04/01
幸福的黃手帕,2016/04/01
路邊野餐,2016/04/01
蝙蝠俠對超人:正義曙光(數位2D版),2016/03/25
馬克白,2016/03/25
少女離家記,2016/03/25
窒命地,2016/03/18
謊言迷宮,2016/03/18
聞鬼師,2016/03/18
分歧者3：赤誠者,2016/03/18
黑白,2016/03/18
五星級魚干女,2016/03/18
託陰,2016/03/11
單身動物園,2016/03/11
絕命救援(數位2D版),2016/03/11
真愛吵烏龍,2016/03/11
惡夜殺機,2016/03/11
錦衣衛-繡春刀,2016/03/11
因為愛你,2016/03/04
全面攻佔2：倫敦救援,2016/03/04
女主角失格,2016/03/04
那時此刻,2016/03/04
鬼門,2016/02/26
荷魯斯之眼：王者爭霸,2016/02/26
動物方城市(數位國語2D版),2016/02/26
名模大間諜2,2016/02/26
震盪效應(數位2D版),2016/02/26
鬼門開,2016/02/26
不存在的房間,2016/02/26
驚爆焦點,2016/02/19
丹麥女孩,2016/02/12
惡棍英雄：死侍(數位IMAX 2D版),2016/02/09
惡棍英雄：死侍,2016/02/09
單身啪啪啪(數位2D版),2016/02/08
恐龍當家(數位國語2D版)-換照,2016/02/05
大尾鱸鰻2-複審,2016/02/05
13小時：班加西的秘密士兵,2016/01/29
寂寞公路,2016/01/29
阿公歐買尬,2016/01/22
極地奇蹟-帶小北極熊回家,2016/01/22
神鬼獵人,2016/01/08
女權之聲：無懼年代,2016/01/08
你是好孩子,2015/12/18
奼紫嫣紅開遍,2015/12/18
1918,2015/12/18
無岸之河,2015/12/18
讀中文系的人,2015/12/18
東西,2015/12/18
我城,2015/12/18
紅衣小女孩,2015/11/27
衡量一個人,2015/11/20
小王子,2015/10/23
灣生回家,2015/10/16
絕地救援,2015/10/02
事務的狀態(數位2D版),2015/09/28
太陽的孩子,2015/09/25
陽光只在這裡燦爛,2015/09/18
愛上變身情人,2015/09/11
海街日記,2015/09/11
屍憶,2015/08/20
風中家族,2015/07/24
尋找快樂的15種方法,2015/06/26
瘋狂麥斯：憤怒道,2015/05/15
地下社會,2015/05/15
五個小孩的校長,2015/04/02
笑笑羊大電影,2015/04/02
模仿遊戲,2015/02/26
親愛媽咪,2015/02/26
羅生門,2015/02/05
推拿,2015/01/23
蜘蛛巢城,2015/01/22
天國與地獄,2015/01/15
戰國英豪,2015/01/15
褓姆HOLD不住,2015/01/02
秋日和,2014/12/19
彼岸花,2014/12/19
亂世浮生,2014/12/05
捍衛任務,2014/10/31
逆轉風帆,2014/08/29
伴唱人生：聚光燈外二十呎,2014/08/08
諜影殺機（重映）,2014/07/11
舞力假期,2014/07/11
盛開紫羅蘭：西蒙波娃與薇奧麗賴朵絲,2014/07/04
輝耀姬物語(日文版),2014/06/13
東京小屋的回憶,2014/06/13
反安保：藝術之戰,2014/05/23
三分男孩,2014/04/11
天注定,2014/03/07
KANO,2014/02/27
冰雪奇緣,2013/12/27
看見台灣,2013/11/01
我的意外爸爸,2013/10/25
鄉愁,2013/10/21
5月天諾亞方舟,2013/09/18
愛在午夜希臘時,2013/07/19
破案天才伽利略：真夏方程式,2013/07/05
八月三十一日，我在奧斯陸,2013/05/31
言葉之庭,2013/05/31
花神咖啡館,2012/12/21
少年PI的奇幻漂流,2012/11/21
法蘭克,2012/10/12
不老騎士-歐兜邁環台日記,2012/10/12
女朋友。男朋友,2012/08/03
黑暗騎士：黎明昇起,2012/07/19
春嬌與志明,2012/05/04
高潮,2012/05/04
大藝術家,2012/02/24
反擊,2012/01/20
追逐繁星的孩子,2011/12/02
哈利波特：死神的聖物II (數位2D版),2011/07/14
親愛的,2011/05/13
如夢,2011/04/15
如霧起時,2011/04/09
兩地,2011/04/09
化城再來人,2011/04/09
朝向一首詩的完成,2011/04/09
尋找背海的人,2011/04/09
逍遙遊,2011/04/06
飯,2011/02/11
時間之輪,2011/01/21
波米叔叔的前世今生,2010/11/26
哈利波特：死神的聖物Ｉ (數位2D版),2010/11/19
志明與春嬌,2010/10/29
當愛來的時候,2010/10/29
超時空甩尾 經典重映,2010/10/26
紅鬍子,2010/09/03
城市時裝速記(數位2D版),2010/08/08
玩具總動員3(數位2D版),2010/06/16
玩具總動員,2010/06/16
有一天,2010/06/04
玩具總動員2(數位2D版),2010/04/23
大叔,2010/01/01
ASTRO,2009/10/23
錢,2009/05/08
橫山家之味,2009/04/03
霜花店：朕的男人,2009/03/27
班傑明的奇幻旅程,2009/02/13
射鵰英雄傳之東成西就(數位粵語版),2009/01/23
有頂天大飯店,2009/01/16
魔幻時刻,2008/12/31
破案天才伽利略：嫌疑犯X的獻身,2008/12/24
黑暗騎士,2008/07/16
忠仔,2008/06/14
靈異孤兒院,2008/03/14
瘋狂理髮師:倫敦首席惡魔剃刀手,2008/01/18
秒速五公分,2007/08/31
毀滅倒數,2007/05/11
羊男的迷宮,2007/04/27
盛夏光年,2006/10/13
詭絲（4K數位修復版）,2006/09/29
最好的時光,2005/10/28
原罪犯,2005/10/14
蝙蝠俠：開戰時刻,2005/06/15
現在，很想見你,2005/04/08
革命前夕的摩托車日記,2005/02/25
咒怨2 電影版,2003/11/28
樂士浮生錄(數位2D版),2003/09/26
咒怨 電影版,2003/08/22
千年女優 4K 數位修復版,2003/08/01
八美圖,2002/11/16
藍色大門,2002/09/28
艾蜜莉的異想世界,2002/03/08
記憶拼圖,2002/02/22
千禧曼波,2001/11/17
在黑暗中漫舞：20週年數位修復版,2000/09/08
臥虎藏龍,2000/07/07
聖石傳說,2000/01/22
七夜怪談0：貞相大白,2000/01/01
His,1999/07/03
男人真命苦,1999/01/01
七夜怪談2︰貞子謎咒,1999/01/01
海上花,1998/10/01
七夜怪談,1998/01/01
七夜怪談：復活之路,1998/01/01
春光乍洩,1997/06/07
鋼琴師,1997/03/08
超速性追緝,1996/10/25
ID4星際終結者,1996/07/13
麥迪遜之橋,1995/10/07
夜半歌聲(數位修復版),1995/06/23
刺激1995,1995/03/10
辛德勒的名單(25週年數位經典版),1993/12/15
霸王別姬,1993/12/10
霸王別姬(數位修復版),1993/12/10
白髮魔女傳(數位修復版),1993/08/26
