序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
2819,美國,獵殺414區,2021/12/17,RELAY MOTION KFT.,14,12,70616.0000,312,68556.0000,43981.0000
2820,美國,彩虹小馬：活力新生代(英語版),2021/09/24,HASBRO STUDIOS LLC,11,18,70235.0000,292,40115.0000,60685.0000
2821,美國,飢餓遊戲：自由幻夢,2023/10/20,RELAY MOTION KFT.,11,22,69172.0000,288,47532.0000,37267.0000
2822,美國,驚狂,2017/09/29,(法國)MK2 FILMS,4,14,68210.0000,301,41300.0000,31060.0000
2823,美國,魔境夢遊,2021/06/18,PARK CIRCUS LIMITED,13,14,66947.0000,288,61947.0000,40697.0000
2824,美國,惡孕,2019/04/12,THE SALT COMPANY (INTERNATIONAL) LTD,6,13,66732.0000,294,57157.0000,43252.0000
2825,美國,天堂在405號公路塞車加映慕夏壯麗藝術祭,2018/10/26,STIEFEL TCO.TNC.、(捷克共和國)GPO PLATFORM,6,14,66155.0000,327,63655.0000,29290.0000
2826,美國,豬殺令,2021/10/29,GEM ENTERTAINMENT KFT.,8,14,65994.0000,286,63264.0000,35969.0000
2827,美國,末日孤行,2019/03/08,VERTICAL ENTERTAINMENT,4,13,65965.0000,302,58575.0000,32105.0000
2828,美國,我的藍莓夜,2023/08/18,STUDIOCANAL S.A.S.,11,15,65903.0000,285,57553.0000,28545.0000
2829,美國,噬魂實驗,2019/04/19,OCTANE ENTERTAINMENT  INC.,6,12,65510.0000,288,53890.0000,45575.0000
2830,美國,壁花男孩,2023/12/01,RELAY MOTION KFT.,11,18,63066.0000,270,55431.0000,40043.0000
2831,美國,牆內的房客,2020/03/13,MPI MEDIA GROUP,6,22,62503.0000,284,36940.0000,44143.0000
2832,美國,橡皮頭,2017/09/29,(法國)MK2 FILMS,4,13,61515.0000,268,45305.0000,22200.0000
2833,美國,飢餓遊戲,2023/11/03,RELAY MOTION KFT.,11,18,60951.0000,262,40831.0000,24646.0000
2834,美國,陰間大法師,2018/10/31,WARNER BROS. PICTURES INTERNATIONAL.,1,1,60090.0000,249,60090.0000,0
2835,美國,是誰在搞鬼,2019/08/09,BLACK MANDALA LTD.,4,14,59857.0000,267,51032.0000,38352.0000
2836,美國,血祭歐買尬,2019/03/29,MINERVA PICTURES GROUP SRL,5,16,59795.0000,269,41050.0000,37835.0000
2837,美國,她們的顫慄故事,2017/05/19,XYZ FILMS LLC,2,24,59705.0000,277,48395.0000,39595.0000
2838,美國,驚爆點,2023/03/03,待補,10,19,59661.0000,269,46227.0000,35796.0000
2839,美國,讓我回家,2016/05/13,CARDINAL XD,LLC,4,6,59160.0000,283,59160.0000
2840,美國,殺死巨人的女孩,2019/01/25,XYZ FILMS,4,9,58340.0000,265,56940.0000,34775.0000
2841,美國,格雷的五十道黑影,2016/04/22,IM GLOBAL  LLC.,2,21,57950.0000,719,34750.0000,32610.0000
2842,美國,醉鄉民謠,2024/01/26,STUDIOCANAL S.A.S. ,11,15,56390.0000,241,51500.0000,26795.0000
2843,美國,殲獄行動,2021/12/24,RELAY MOTION KFT.,5,12,56160.0000,242,51270.0000,34725.0000
2844,美國,紀伯倫哈利勒：先知,2024/04/12,CINEMA MANAGEMENT GROUP,10,16,55984.0000,238,52119.0000,22979.0000
2845,美國,戮營謎,2018/10/05,(英國)JINGA FILMS LIMITED,4,15,55020.0000,249,29340.0000,18870.0000
2846,美國,血肉森林：從頭開始,2016/10/28,Voltage Pictures,1,12,53965.0000,257,47245.0000,36930.0000
2847,美國,貓爸爸們,2022/11/25,MOTION PICTURE EXCHANGE LLC,5,14,52980.0000,244,40275.0000,37750.0000
2848,美國,冰風暴,2023/08/11,STUDIOCANAL S.A.S.,12,9,51774.0000,238,48664.0000,22429.0000
2849,美國,惡靈捕手,2017/12/22,ARCHSTONE DISTRIBUTION LLC,5,17,51555.0000,227,41915.0000,34690.0000
2850,美國,異星探索,2019/05/17,INDEPENDENT FILM SALES,6,11,51398.0000,227,45663.0000,32383.0000
2851,美國,超異能女巫,2019/07/12,AUTOMATIC ENTERTAINMENT GL LLC,5,14,48433.0000,222,47593.0000,33103.0000
2852,美國,捍衛任務,2014/10/31,RELAY MOTION KFT.,10,14,47981.0000,205,40496.0000,23825.0000
2853,美國,奪魂露營車,2019/12/20,CINETEL FILMS  INC.,4,14,47807.0000,223,42711.0000,28452.0000
2854,美國,非關男孩,2023/05/19,STUDIOCANAL S.A.S.,9,14,47782.0000,219,43212.0000,25287.0000
2855,美國,珍愛熱線,2023/02/10,ATRIUM PRODUCTIONS KFT.,6,15,46019.0000,204,38299.0000,28759.0000
2856,美國,活死人之眼,2019/11/15,BLUE FOX ENTERTAINMENT 2  LLC,4,13,45435.0000,212,41765.0000,26495.0000
2857,美國,鬼影隨行,2017/05/05,LIGHTNING ENTERTAINMENT GROUP INC,2,15,44175.0000,204,38505.0000,32950.0000
2858,美國,震盪效應(數位2D版),2016/02/26,SONY PICTURES RELEASING INTERNATIONAL INC.,3,15,43760.0000,343,29640.0000,24070.0000
2859,美國,曼蒂,2018/10/31,XYZ FILMS  LLC,4,17,43025.0000,193,29360.0000,17320.0000
2860,美國,鬼屋實錄：惡魔之家,2020/01/03,KEW MEDIA INTERNATIONAL LIMITED,4,14,42980.0000,199,37980.0000,23020.0000
2861,美國,恐龍當家(數位國語2D版)-換照,2016/02/05,BUENA VISTA INTERNATIONAL INC.,4,30,42010.0000,493,10280.0000,20320.0000
2862,美國,惡靈金庫,2017/09/01,(英國)CONTENT MEDIA CORPORATION INTERNATIONAL LIMITED,2,11,41185.0000,189,37715.0000,26255.0000
2863,美國,別回頭,2018/06/02,Janus Films,1,3,40560.0000,229,40560.0000,26640.0000
2864,美國,她的搖滾滋味,2019/07/05,GEM ENTERTAINMENT KFT,6,17,39890.0000,198,25600.0000,24055.0000
2865,美國,戰慄魔胎,2020/02/14,ALLIANCE MEDIA PARTNERS INTERNATIONAL LIMITED,5,8,38291.0000,179,38061.0000,21321.0000
2866,美國,超級救援狗,2023/12/15,IMAX Film Holding Co.,1,28,37855.0000,344,9035.0000,14755.0000
2867,美國,搖滾啓示錄,2018/06/04,Tamasa Distribution,1,3,37700.0000,215,37700.0000,13460.0000
2868,美國,愛情，不用翻譯 ,2023/09/03,Park Circus,1,1,37210.0000,131,37210.0000,37210.0000
2869,美國,異獸檔案,2018/06/15,EPIC PICTURES GROUP  INC.,3,10,36435.0000,159,32985.0000,17300.0000
2870,美國,天聲男孩,2017/05/02,CAPTIVE ENTERTAINMENT INC.,1,1,36000.0000,150,36000.0000,36000.0000
2871,美國,自殺實境秀,2018/04/13,GREAT POINT MEDIA LIMITED,2,14,35880.0000,168,29880.0000,24885.0000
2872,美國,改革好萊塢,2019/11/22,Westend Films Ltd.,7,16,33670.0000,158,29935.0000,24540.0000
2873,美國,絕境之南,2017/03/10,MPI MEDIA GROUP,2,15,33355.0000,152,28015.0000,20805.0000
2874,美國,怪奇超自然,2019/11/29,DEVILWORKS LIMITED,4,7,33163.0000,147,33163.0000,24493.0000
2875,美國,屍落沙漠,2018/03/16,(美國)MPI MEDIA GROUP,2,12,31730.0000,151,27710.0000,17615.0000
2876,美國,最後的華爾滋,2018/06/02,Park Circus Group,1,3,31220.0000,182,31220.0000,13360.0000
2877,美國,夢魔纏身,2017/04/07,ARCHSTONE DISTRIBUTION LLC,2,15,30630.0000,141,22380.0000,17190.0000
2878,美國,陰林,2018/03/02,(英國)ALTITUDE FILM SALES LIMITED,2,18,30550.0000,145,20500.0000,22020.0000
2879,美國,流浪者之歌（赫曼赫賽版）,2018/12/13,Lotus Films,1,3,30140.0000,151,30140.0000,10440.0000
2880,美國,保羅‧賽門：無眠樂章,2024/11/02,ALTITUDE FILM SALES LIMITED,2,1,29900.0000,115,29900.0000,29900.0000
2881,美國,勇闖地獄門,2017/06/09,(英國)JINGA FILMS LIMITED,2,21,29255.0000,135,19785.0000,17950.0000
2882,美國,窗中的女巫,2019/09/20,FILM SEEKERS LIMITED,4,8,29020.0000,129,27995.0000,14820.0000
2883,美國,恐怖份子製造國度,2020/10/08,FILMNATION INTERNATIONAL  LLC,3,13,28940.0000,119,25390.0000,17925.0000
2884,美國,餓魔餐廳,2019/12/06,DEVILWORKS LIMITED,4,7,28500.0000,132,28500.0000,16520.0000
2885,美國,SHAKIRA IN CONCERT: EL DORADO WORLD TOUR,2019/11/13,Sony Music Entertainment US Latin,6,5,28300.0000,75,28300.0000,12260.0000
2886,美國,深海獵奇,2022/05/14,IMAX Corporation.,1,27,26950.0000,243,10310.0000,9780.0000
2887,美國,午夜遊戲,2018/04/06,VOLTAGE PICTURES  LLC,2,14,26940.0000,128,23280.0000,14505.0000
2888,美國,三島由紀夫：人間四幕,2018/06/06,FORTISSIMO AMSTERDAM B.V.,1,2,26720.0000,155,26720.0000,0
2889,美國,永不放棄：詹姆斯艾利森,2020/05/22,RO*CO Films International,4,21,26650.0000,131,10305.0000,11665.0000
2890,美國,環大西洋2：重生時刻,2018/05/11,THE GLOBAL ASYLUM  INC.,3,10,26650.0000,145,21900.0000,19670.0000
2891,美國,蒼蠅王,2019/05/31,Park Circus Group,1,3,26520.0000,153,26520.0000,7960.0000
2892,美國,藝術恐怖份子 班克斯,2022/03/25,Vision Films Inc.,1,10,26510.0000,123,14020.0000,5765.0000
2893,美國,極限獵殺,2018/09/28,MPI MEDIA GROUP,4,9,25730.0000,114,24330.0000,10880.0000
2894,美國,鬼域囚徒,2021/11/26,RELAY MOTION KFT.,4,7,25000.0000,106,25000.0000,14210.0000
2895,美國,生人末日,2019/10/25,MULTIVISIONNAIRE  INC.,4,7,24936.0000,119,24936.0000,15836.0000
2896,美國,屄死人之夜,2018/10/31,(紐西蘭)BLACK MANDALA LTD.,4,16,24830.0000,110,16040.0000,12915.0000
2897,美國,利斧狂魔,2018/09/14,MPI MEDIA GROUP,4,9,23350.0000,108,23140.0000,13200.0000
2898,美國,海星,2020/07/17,YELLOW VEIL PICTURES  INC.,3,12,23245.0000,101,18125.0000,13955.0000
2899,美國,女王特大號,2020/12/04,IMR INTERNATIONAL  LLC,3,12,22915.0000,104,19240.0000,16540.0000
2900,美國,哈樂黛的愛與死,2021/07/14,GEM ENTERTAINMENT KFT.,1,16,21690.0000,99,12240.0000,6520.0000
2901,美國,勾魂200小時,2018/07/06,(加拿大)RAVEN BANNER ENTERTAINMENT INC.,3,7,20690.0000,90,20690.0000,13770.0000
2902,美國,幻影枕邊書,2018/06/05,Paulo Branco,1,3,20680.0000,123,20680.0000,0
2903,美國,美國羅曼死,2018/06/08,(法國)WTFILMS,3,11,20395.0000,91,20185.0000,12575.0000
2904,美國,馬達加斯加：狐猴之島,2022/05/14,IMAX Corporation.,1,25,20250.0000,187,4170.0000,6290.0000
2905,美國,我送阿姆斯壯上月球,2018/10/12,(荷蘭)ABBOLITA FILMS BV,1,7,20185.0000,93,20185.0000,9810.0000
2906,美國,圓滾滾藝術家-費爾南多·波特羅,2022/03/25,Good Vibe Media,1,10,19865.0000,96,15575.0000,7190.0000
2907,美國,厄月驚魂曲,2018/03/30,(匈牙利)ATRIUM PRODUCTIONS KFT.,2,10,19360.0000,92,19360.0000,11590.0000
2908,美國,瘋狂巡警,2019/06/14,OCTANE ENTERTAINMENT  INC.,5,7,19281.0000,89,19281.0000,12976.0000
2909,美國,阿公歐買尬 ,2016/01/22,DG LICENSING LLC.,1,13,19100.0000,191,12900.0000,9600.0000
2910,美國,異星物語,2020/10/08,RELAY MOTION KFT.,3,8,18895.0000,85,18060.0000,11455.0000
2911,美國,模仿女孩,2019/06/21,EPIC PICTURES GROUP  INC.,6,9,17355.0000,79,16660.0000,9060.0000
2912,美國,當貓王碰上總統,2017/01/27,JELLYFISH BLOOM LLC.,1,6,17355.0000,82,17355.0000,4055.0000
2913,美國,好萊塢殺人事件：曼森血案,2020/07/31,GEM ENTERTAINMENT  KFT.,3,11,17095.0000,77,14785.0000,12695.0000
2914,美國,魘影人,2018/08/03,ARCHSTONE DISTRIBUTION LLC,3,7,16490.0000,80,16490.0000,7980.0000
2915,美國,華氏11/9,2020/10/23,ACCELERATED GLOBAL CONTENT LLC,4,9,16230.0000,78,15720.0000,9310.0000
2916,美國,一個瑜伽行者的自傳,2018/12/09,Ro*co Films International,1,3,15940.0000,82,15940.0000,3260.0000
2917,美國,最後的冰川,2022/05/14,IMAX Corporation,1,23,15230.0000,192,12855.0000,12860.0000
2918,美國,千鈞一髮,2018/12/16,Park Circus Limited,1,3,14220.0000,72,14220.0000,6400.0000
2919,美國,謎樣事件簿,2020/11/27,REEL SUSPECTS、 S.A.R.L.,3,10,14085.0000,64,13305.0000,5935.0000
2920,美國,以你的名字呼喚我,2022/10/14,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,1,12905.0000,58,12905.0000,0
2921,美國,今夜血肉燦爛,2018/04/27,(英國) JINGA FILMS LTD,2,7,12505.0000,60,12505.0000,6945.0000
2922,美國,戀愛進行弒,2020/12/18,BOULDERLIGHT PICTURES,3,10,11435.0000,51,10715.0000,5330.0000
2923,美國,不可侵犯：溫斯坦性醜聞,2022/01/07,EMBANKMENT FILMS LIMITED,4,12,11270.0000,48,11270.0000,6060.0000
2924,美國,為所應為,2022/10/24,PARK CIRCUS Limited,1,3,11130.0000,78,11130.0000,4110.0000
2925,美國,她不怪，她是我妹妹,2017/07/03,Sister Films  LLC、天馬行空數位有限公司,1,3,10930.0000,95,10930.0000,10930.0000
2926,美國,廢宅人生,2020/07/24,YELLOW VEIL PICTURES  INC.,4,8,10830.0000,46,10210.0000,5985.0000
2927,美國,噬血達琳,2020/07/10,MPI MEDIA GROUP,3,12,10805.0000,46,9405.0000,5140.0000
2928,美國,駭靈夜,2016/10/24,Archstone Distribution LLC,1,8,10240.0000,49,9820.0000,7750.0000
2929,美國,假期真要命,2016/12/09,車庫娛樂,1,7,9550.0000,46,9550.0000,8520.0000
2930,美國,無限鬼屋挑戰,2018/11/09,OCTANE ENTERTAINMENT  INC.,4,11,9495.0000,41,7895.0000,6925.0000
2931,美國,松樹街陰宅,2018/11/02,(加拿大)RAVEN BANNER ENTERTAINMENT INC.,4,12,9110.0000,38,7300.0000,6520.0000
2932,美國,真愛吵烏龍,2016/03/11,ENGLISHMAN LLC,2,3,9070.0000,71,9070.0000,3680.0000
2933,美國,異次元凶間,2016/07/22,Content Media Corporation International Limited,1,10,9040.0000,43,8410.0000,3780.0000
2934,美國,詭宴,2016/11/25,XYZ Films  LLC,1,5,8880.0000,42,8880.0000,7810.0000
2935,美國,瑰麗卡萊爾：浮華紐約,2020/12/24,WTFILMS,3,17,8795.0000,40,7060.0000,5575.0000
2936,美國,哈勃望遠鏡,2022/05/14,IMAX Corporation.,2,20,8510.0000,77,6110.0000,6620.0000
2937,美國,長恨割,2018/05/18,(馬爾他)DEVILWORKS LIMITED,2,10,8155.0000,38,7945.0000,7115.0000
2938,美國,末日血戰,2018/11/09,MPI MEDIA GROUP,4,12,7770.0000,33,4820.0000,4500.0000
2939,美國,亡靈契約,2016/07/08,Content Media Corporation International Limited,1,7,7770.0000,37,7770.0000,3150.0000
2940,美國,母狗,2018/11/02,MPI MEDIA GROUP,4,12,7165.0000,30,4755.0000,3265.0000
2941,美國,詭音,2018/05/11,(加拿大)BREKTHROUGH ENTERTAINMENT INC.,2,7,7150.0000,34,7150.0000,4830.0000
2942,美國,社群動物,2019/12/13,Subconscious Films、 Conscious Minds,1,3,7000.0000,39,7000.0000,2420.0000
2943,美國,小行星獵人,2023/12/15,IMAX Film Holding Co.,1,19,6890.0000,61,4250.0000,6890.0000
2944,美國,海底世界(國語版),2022/12/05,IMAX Corporation.,1,22,6880.0000,62,2520.0000,5680.0000
2945,美國,鬼門開,2016/02/26,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,2,7,6760.0000,71,6760.0000,1290.0000
2946,美國,天靈眼,2018/05/11,LIGHTNING ENTERTAINMENT GROUP  INC.,2,7,6660.0000,32,6660.0000,5440.0000
2947,美國,恐懼診療室,2016/12/02,Jinga Films Limited,1,5,6400.0000,31,6400.0000,2480.0000
2948,美國,狼性,2016/09/09,BOULDERLIGHT PICTURES,1,8,5860.0000,28,5860.0000,1240.0000
2949,美國,殉難者,2016/07/01,WILD BUNCH,1,8,5050.0000,24,5050.0000,2310.0000
2950,美國,怨靈再起,2016/06/10,MPI MEDIA GROUP,1,10,5040.0000,24,3780.0000,1260.0000
2951,美國,回歸野性,2022/05/14,IMAX Corporation.,1,23,5035.0000,50,2995.0000,3875.0000
2952,美國,莢殺,2018/11/02,(加拿大)RAVEN BANNER ENTERTAINMENT INC.,4,11,5020.0000,20,4060.0000,2850.0000
2953,美國,班傑明的奇幻旅程,2009/02/13,Park Circus Limited,1,3,5000.0000,25,5000.0000,0
2954,美國,私刑正義,2016/07/01,Content Media Corporation International Limited,1,6,4620.0000,22,4620.0000,2520.0000
2955,美國,憂步,2018/11/09,OCTANE ENTERTAINMENT  INC.,4,10,4450.0000,20,3100.0000,2130.0000
2956,美國,亡靈契約2,2016/07/15,Content Media Corporation International Limited,1,5,4410.0000,21,4410.0000,3360.0000
2957,美國,怒火追兇,2016/08/19,HANNIBAL CLASSICS INC.,1,7,4200.0000,20,4200.0000,1470.0000
2958,美國,納粹龐克,2016/09/09,ABBOLITA FILMS BV,1,8,4170.0000,20,4170.0000,2070.0000
2959,美國,惡狼纏身,2016/06/24,MPI MEDIA GROUP,2,9,3500.0000,24,2100.0000,1260.0000
2960,美國,狂虐性告白,2016/07/08,REEL SUSPECTS、 S.A.R.L.,1,7,3360.0000,16,3360.0000,2730.0000
2961,美國,撕裂遊戲,2018/04/20,(英國) JINGA FILMS LTD,2,7,3150.0000,15,3150.0000,2740.0000
2962,美國,大熊貓(國語版),2022/12/01,IMAX Film Holding Co.,2,24,3135.0000,36,1095.0000,2605.0000
2963,美國,冰雪奇緣,2013/12/27,BUENA VISTA INTERNATIONAL INC.,2,3,3070.0000,12,3070.0000,3070.0000
2964,美國,屍戮沼澤,2016/09/16,RAVEN BANNER ENTERTAINMENT INC.,1,9,2940.0000,14,2730.0000,2940.0000
2965,美國,愛．煉獄,2017/09/28,Automatic Entertainment GL LLC,1,7,2940.0000,14,2940.0000,630.0000
2966,美國,絕命殺漠,2016/11/25,MPI Media Group,1,4,2920.0000,14,2920.0000,2290.0000
2967,美國,台灣政治重金屬,2018/07/09,Marco Wilms,1,1,2880.0000,15,2880.0000,2880.0000
2968,美國,極地奇蹟-帶小北極熊回家,2016/01/22,POLAR ENTERTAINMENT INC,1,4,2010.0000,13,2010.0000,2010.0000
2969,美國,模仿遊戲,2015/02/26,BBP IMITATION LLC.,1,3,1950.0000,15,1950.0000,1950.0000
2970,美國,天人試煉,2017/10/12,IPA-International Production Associates  Inc.,2,4,1900.0000,12,1900.0000,1900.0000
2971,美國,尋祕街拍客,2019/08/11,RAVINE PICTURES,1,3,1830.0000,12,1830.0000,1830.0000
2972,美國,索命APP,2017/03/20,VERTICAL ENTERTAINMENT,1,3,1490.0000,13,1490.0000,1490.0000
2973,美國,魔女劫,2016/11/18,RAVEN BANNER ENTERTAINMENT INC.,1,3,1470.0000,7,1470.0000,420.0000
2974,美國,烏龍騎士團,2016/12/09,Archstone Distribution LLC,1,3,1440.0000,7,1440.0000,1230.0000
2975,美國,Lady's尖頭們,2016/09/16,WTFILMS,1,3,1260.0000,6,1260.0000,630.0000
2976,美國,不思議的旅程,2018/07/09,Luke Cameron,1,1,1260.0000,6,1260.0000,1260.0000
2977,美國,要命真相,2017/04/05,ATRIUM PRODUCTIONS KFT.,1,3,1250.0000,9,1250.0000,1250.0000
2978,美國,三分男孩,2014/04/11,WWB SP LLC BY SIERRA 、AFFINITY LLC,1,3,1130.0000,8,1130.0000,1130.0000
2979,美國,丹麥女孩,2016/02/12,美國環球影片公司,1,3,1080.0000,9,1080.0000,960.0000
2980,美國,循跡線索,2017/03/26,RAVEN BANNER ENTERTAINMENT INC.,1,3,700.0000,6,700.0000,700.0000
2981,美國,腥夢驚魂,2016/06/03,MPI MEDIA GROUP,1,1,630.0000,3,630.0000,630.0000
2982,美國,伴唱人生：聚光燈外二十呎,2014/08/08,(法國)ELLE DRIVER,1,3,450.0000,3,450.0000,450.0000
2983,美國,衝浪潮人,2018/07/09,Film Constetion,1,1,420.0000,2,420.0000,420.0000
2984,美國,解密山達基,2016/10/24,Content Media Corporation International Limited,1,2,420.0000,2,420.0000,210.0000
2985,美國,愛來送作堆,2017/10/16,得利影視股份有限公司,1,3,100.0000,1,100.0000,100.0000
2986,美國,13小時：班加西的秘密士兵,2016/01/29,美國派拉蒙影片公司,1,1,0.0000,0,0.0000,0.0000
2987,美國,舞力假期,2014/07/11,IM GLOBAL LLC,1,1,0.0000,0,0.0000,0.0000
3135,法國/美國,馬克斯，我的愛,2023/06/01,Tamasa Distribution,1,3,28770.0000,172,28770.0000,13440.0000
3136,法國/阿根廷/德國/英國,小小人大世界-泡泡糖之旅/跟我做朋友好嗎/小海螺和大鯨魚/動物哇哈哈-蒼蠅會指揮/奧德賽漂流記,2021/11/14,Dandelooo、Studio Film Bilder GmbH、Magic Light Pictures Limited、Meta Media,3,3,2957.0000,29,2957.0000,2957.0000
3686,希臘/法國/義大利/德國/英國,尤里西斯生命之旅,2022/06/03,THEO ANGELOPOULOS FILM PRODUCTIONS L.P.,1,3,41340.0000,235,41340.0000,27800.0000
3696,西班牙、英國、德國、希臘,Google任務：世界之腦,2017/06/06,Polar Star Films,1,3,16440.0000,103,16440.0000,11490.0000
3898,台灣、美國,時間的風景、林泰州短片輯,2017/10/05,,1,2,7700.0000,39,7700.0000,0
3899,台灣##中華民國##中華民國/新加坡##中華民國,禁止下錨+海中網+妹妹+庭中有奇樹,2022/04/23,曾威量,1,4,9900.0000,66,9900.0000,9900.0000
4018,日本/法國/英國,御法度,2023/05/30,Tamasa Distribution,1,3,41020.0000,239,41020.0000,27540.0000
4019,日本/法國,上海異人娼館,2020/09/07,FILMS SANS FRONTIERES,1,3,40580.0000,228,40580.0000,13840.0000
4020,日本、香港,鄉村醫生+蒙馬特．女書,2017/05/29,Yamamura Animation,1,3,37530.0000,234,37530.0000,12720.0000
4021,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,Aniplex Inc.,96,203,634938914.0000,2602313,166189308.0000,465554324.0000
4022,日本,灌籃高手 THE FIRST SLAM DUNK,2023/01/13,Toei Animation Co.  Ltd.,110,391,459202490.0000,1803427,3219238.0000,260287743.0000
4023,日本,劇場版 排球少年!! 垃圾場的決戰,2024/04/12,Dentsu Tec Inc.,98,216,267919908.0000,934295,54679843.0000,193887846.0000
4024,日本,鈴芽之旅,2023/03/02,TOHO CO.  LTD.,76,203,252513286.0000,967571,53085060.0000,164634224.0000
4025,日本,你的名字,2016/10/21,TOHO CO. LTD.,80,150,250255232.0000,1067845,80079595.0000,173759155.0000
4026,日本,劇場版 咒術迴戰 0,2022/02/24,Toho Co. Ltd.,72,196,232320958.0000,893940,112982084.0000,144017652.0000
4027,日本,名偵探柯南 100萬美元的五稜星,2024/06/28,株式会社トムス・エンタテインメント 	 ,99,138,218890096.0000,819561,91642297.0000,149580857.0000
4028,日本,名偵探柯南 黑鐵的魚影,2023/07/06,株式会社トムス・エンタテインメント,96,147,183723188.0000,717580,74828439.0000,109465798.0000
4029,日本,蒼鷺與少年(日文版) ,2023/10/06,Studio Ghibli Inc.,107,218,182405270.0000,700964,73010389.0000,114913846.0000
4030,日本,航海王劇場版 : 紅髮歌姬,2022/08/13,TOEI ANIMATION ENTERPRISES LIMITED.,97,108,175448337.0000,660723,75121492.0000,119463720.0000
4031,日本,天氣之子,2019/09/12,TOHO CO.  LTD.,101,211,168619925.0000,704809,67114115.0000,116405044.0000
4032,日本,SPY x FAMILY CODE: White,2024/01/19,TOHO Co.  Ltd. ,99,120,123251287.0000,473051,37773289.0000,74092184.0000
4033,日本,名偵探柯南 萬聖節的新娘,2022/06/30,株式会社トムス・エンタテインメント,95,190,121082220.0000,482335,50369500.0000,69895985.0000
4034,日本,名偵探柯南：紺青之拳,2019/07/10,株式会社トムス・エンタテインメント,90,124,109674984.0000,472497,52135503.0000,60514111.0000
4035,日本,名偵探柯南:零的執行人,2018/07/06,TMS ENTERTAINMENT CO. LTD.,80,160,92350164.0000,393711,45478917.0000,62111623.0000
4036,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020/07/03,ASMIK ACE  INC.,71,204,80387131.0000,346568,19047581.0000,56188402.0000
4037,日本,名偵探柯南：唐紅的戀歌,2017/07/14,TMS ENTERTAINMENT CO. LTD.,71,118,70363276.0000,304974,35626539.0000,46966081.0000
4038,日本,電影蠟筆小新：我們的恐龍日記,2024/08/16,ADK EMOTIONS INC. ,87,89,69770604.0000,276665,26862309.0000,45916824.0000
4039,日本,電影版聲之形,2017/03/24,(匈牙利)ATRIUM PRODUCTIONS KFT.,79,104,69153900.0000,295904,25309808.0000,44047628.0000
4040,日本,「鬼滅之刃」上弦集結，前進刀匠村,2023/02/17,Aniplex Inc.,91,64,66576885.0000,264961,36521132.0000,47304686.0000
4041,日本,名偵探柯南 緋色的彈丸,2021/04/16,株式会社トムス・エンタテインメント,100,114,65428451.0000,275919,31254794.0000,52843163.0000
4042,日本,解憂雜貨店,2017/10/13,KADOKAWA CORPORATION,80,138,59834514.0000,268489,6778641.0000,39492488.0000
4043,日本,刀劍神域劇場版-序列爭戰,2017/02/24,ANIPLEX INC.,44,112,55935832.0000,214453,27437204.0000,34170669.0000
4044,日本,名偵探柯南：純黑的惡夢,2016/07/29,TMS ENTERTAINMENT CO.  LTD,61,109,55677085.0000,239937,27647934.0000,37316779.0000
4045,日本,驀然回首,2024/07/22,Avex Pictures Inc.,88,104,54281323.0000,202129,20739918.0000,31002849.0000
4046,日本,航海王：奪寶爭霸戰,2018/08/21,TOEI Animation Enterprises Limited,90,74,54251727.0000,224518,33148718.0000,29408142.0000
4047,日本,一屍到底,2018/09/21,NIKKATSU CORPORATION,90,119,53368225.0000,234998,8198342.0000,30897105.0000
4048,日本,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/08/04,ADK Emotions Inc.,70,124,52922781.0000,212075,16034985.0000,35408313.0000
4049,日本,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024/02/23,Aniplex Inc.,94,84,48973878.0000,185221,20375000.0000,32238866.0000
4050,日本,電影哆啦A夢：大雄的地球交響樂,2024/07/12,TOHO CO.  LTD.,90,111,43216652.0000,175687,15335900.0000,29215274.0000
4051,日本,電影哆啦A夢：大雄與天空的理想鄉,2023/07/21,TOHO CO.  LTD.,78,93,42303987.0000,175695,16338241.0000,28149572.0000
4052,日本,STAND BY ME 哆啦A夢2(日語版),2021/02/10,TOHO CO. LTD.,58,74,41203148.0000,168063,21384495.0000,22422260.0000
4053,日本,遊戲人生,2017/12/08,(日本)KADOKAWA CORPORATION,23,123,38462585.0000,128034,10816810.0000,26540070.0000
4054,日本,電影哆啦A夢：大雄的新恐龍,2020/09/25,TOHO CO.  LTD.,56,99,37228040.0000,158630,12150759.0000,30776024.0000
4055,日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調 ,2021/11/12,Aniplex Inc.,76,99,35103931.0000,132736,15303823.0000,27361758.0000
4056,日本,劇場版 藍色監獄 -EPISODE 凪-,2024/07/12,Bandai Namco Filmworks Inc.,86,79,34780331.0000,124914,18598770.0000,24421282.0000
4057,日本,刀劍神域劇場版 –Progressive- 陰沉薄暮的詼諧曲,2022/11/01,Aniplex Inc.,80,71,33511059.0000,130272,14520957.0000,25613151.0000
4058,日本,魔法公主,2023/12/30,Studio Ghibli Inc.,83,103,33331744.0000,129117,9442312.0000,21280416.0000
